PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_SUBGROUP;REQUIREMENTS_ATTRIBUTES_SERVICE;REQUIREMENTS_ATTRIBUTES_TYPE;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME;REQUIREMENTS_ATTRIBUTES_COMMENT
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;global;2026-06-27 09:46:44.662891;annex_i_7_4;Implement appropriate (e.g. centralised) systems and controls to allow, manage, log and monitor privileged/super user/administrative access to critical systems (servers/databases, applications, network devices etc.);;;;monitor;;FAIL;No diagnostic settings found in subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7).;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7;monitor_diagnostic_settings_exists;False;843e85de-3f5f-4614-967a-9f39f1fe9ba7;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;global;2026-06-27 09:46:44.662891;annex_i_5_1;The firewall configurations should be set to the highest security level and evaluation of critical device (such as firewall, network switches, security devices, etc.) configurations should be done periodically.;;;;network;;FAIL;Bastion Host from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not exist;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7;network_bastion_host_exists;False;843e85de-3f5f-4614-967a-9f39f1fe9ba7;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;global;2026-06-27 09:46:44.662891;annex_i_7_3;Remote Desktop Protocol (RDP) which allows others to access the computer remotely over a network or over the internet should be always disabled and should be enabled only with the approval of the authorised officer of the UCB. Logs for such remote access shall be enabled and monitored for suspicious activities.;;;;network;;FAIL;Bastion Host from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not exist;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7;network_bastion_host_exists;False;843e85de-3f5f-4614-967a-9f39f1fe9ba7;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_5_1;The firewall configurations should be set to the highest security level and evaluation of critical device (such as firewall, network switches, security devices, etc.) configurations should be done periodically.;;;;network;;FAIL;Network Watcher NetworkWatcher_centralindia from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has no flow logs;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_centralindia;network_flow_log_captured_sent;False;NetworkWatcher_centralindia;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_5_1;The firewall configurations should be set to the highest security level and evaluation of critical device (such as firewall, network switches, security devices, etc.) configurations should be done periodically.;;;;network;;FAIL;Network Watcher NetworkWatcher_centralindia from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has no flow logs;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/NetworkWatcherRG/providers/Microsoft.Network/networkWatchers/NetworkWatcher_centralindia;network_flow_log_more_than_90_days;False;NetworkWatcher_centralindia;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_5_1;The firewall configurations should be set to the highest security level and evaluation of critical device (such as firewall, network switches, security devices, etc.) configurations should be done periodically.;;;;network;;PASS;Security Group ref3tier-dev-data-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has HTTP internet access restricted.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-data-nsg;network_http_internet_access_restricted;False;ref3tier-dev-data-nsg;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_5_1;The firewall configurations should be set to the highest security level and evaluation of critical device (such as firewall, network switches, security devices, etc.) configurations should be done periodically.;;;;network;;FAIL;Security Group ref3tier-dev-web-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has HTTP internet access allowed.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-web-nsg;network_http_internet_access_restricted;False;ref3tier-dev-web-nsg;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_5_1;The firewall configurations should be set to the highest security level and evaluation of critical device (such as firewall, network switches, security devices, etc.) configurations should be done periodically.;;;;network;;PASS;Security Group ref3tier-dev-data-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has RDP internet access restricted.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-data-nsg;network_rdp_internet_access_restricted;False;ref3tier-dev-data-nsg;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_7_3;Remote Desktop Protocol (RDP) which allows others to access the computer remotely over a network or over the internet should be always disabled and should be enabled only with the approval of the authorised officer of the UCB. Logs for such remote access shall be enabled and monitored for suspicious activities.;;;;network;;PASS;Security Group ref3tier-dev-data-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has RDP internet access restricted.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-data-nsg;network_rdp_internet_access_restricted;False;ref3tier-dev-data-nsg;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_5_1;The firewall configurations should be set to the highest security level and evaluation of critical device (such as firewall, network switches, security devices, etc.) configurations should be done periodically.;;;;network;;PASS;Security Group ref3tier-dev-web-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has RDP internet access restricted.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-web-nsg;network_rdp_internet_access_restricted;False;ref3tier-dev-web-nsg;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_7_3;Remote Desktop Protocol (RDP) which allows others to access the computer remotely over a network or over the internet should be always disabled and should be enabled only with the approval of the authorised officer of the UCB. Logs for such remote access shall be enabled and monitored for suspicious activities.;;;;network;;PASS;Security Group ref3tier-dev-web-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has RDP internet access restricted.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-web-nsg;network_rdp_internet_access_restricted;False;ref3tier-dev-web-nsg;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_1_3;Appropriately manage and provide protection within and outside UCB/network, keeping in mind how the data/information is stored, transmitted, processed, accessed and put to use within/outside the UCB's network, and level of risk they are exposed to depending on the sensitivity of the data/information.;;;;azure;;PASS;Security Group ref3tier-dev-data-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has SSH internet access restricted.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-data-nsg;network_ssh_internet_access_restricted;False;ref3tier-dev-data-nsg;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_5_1;The firewall configurations should be set to the highest security level and evaluation of critical device (such as firewall, network switches, security devices, etc.) configurations should be done periodically.;;;;network;;PASS;Security Group ref3tier-dev-data-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has SSH internet access restricted.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-data-nsg;network_ssh_internet_access_restricted;False;ref3tier-dev-data-nsg;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_1_3;Appropriately manage and provide protection within and outside UCB/network, keeping in mind how the data/information is stored, transmitted, processed, accessed and put to use within/outside the UCB's network, and level of risk they are exposed to depending on the sensitivity of the data/information.;;;;azure;;PASS;Security Group ref3tier-dev-web-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has SSH internet access restricted.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-web-nsg;network_ssh_internet_access_restricted;False;ref3tier-dev-web-nsg;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_5_1;The firewall configurations should be set to the highest security level and evaluation of critical device (such as firewall, network switches, security devices, etc.) configurations should be done periodically.;;;;network;;PASS;Security Group ref3tier-dev-web-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has SSH internet access restricted.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-web-nsg;network_ssh_internet_access_restricted;False;ref3tier-dev-web-nsg;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_5_1;The firewall configurations should be set to the highest security level and evaluation of critical device (such as firewall, network switches, security devices, etc.) configurations should be done periodically.;;;;network;;PASS;Security Group ref3tier-dev-data-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has UDP internet access restricted.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-data-nsg;network_udp_internet_access_restricted;False;ref3tier-dev-data-nsg;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_5_1;The firewall configurations should be set to the highest security level and evaluation of critical device (such as firewall, network switches, security devices, etc.) configurations should be done periodically.;;;;network;;PASS;Security Group ref3tier-dev-web-nsg from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has UDP internet access restricted.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Network/networkSecurityGroups/ref3tier-dev-web-nsg;network_udp_internet_access_restricted;False;ref3tier-dev-web-nsg;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;global;2026-06-27 09:46:44.662891;annex_i_5_1;The firewall configurations should be set to the highest security level and evaluation of critical device (such as firewall, network switches, security devices, etc.) configurations should be done periodically.;;;;network;;FAIL;Network Watcher is not enabled for the following locations in subscription 'Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7)': australiacentral, uaenorth, francesouth, australiacentral2, australiaeast, malaysiawest, southindia, westeurope, japanwest, koreasouth, chilecentral, southcentralus, eastasia, italynorth, westus, koreacentral, northcentralus, germanynorth, eastus, brazilsoutheast, polandcentral, southeastasia, newzealandnorth, eastus2, southafricanorth, uaecentral, israelcentral, indonesiacentral, westindia, austriaeast, uksouth, westus2, belgiumcentral, westcentralus, norwaywest, canadaeast, francecentral, switzerlandwest, denmarkeast, southafricawest, jioindiacentral, germanywestcentral, spaincentral, northeurope, canadacentral, swedencentral, switzerlandnorth, ukwest, qatarcentral, australiasoutheast, mexicocentral, japaneast, brazilsouth, jioindiawest, norwayeast, westus3, centralus.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7;network_watcher_enabled;False;843e85de-3f5f-4614-967a-9f39f1fe9ba7;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_7_4;Implement appropriate (e.g. centralised) systems and controls to allow, manage, log and monitor privileged/super user/administrative access to critical systems (servers/databases, applications, network devices etc.);;;;monitor;;FAIL;SQL Server ref3tier-dev-sql-7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have any auditing policy configured.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Sql/servers/ref3tier-dev-sql-7mog1c;sqlserver_auditing_enabled;False;ref3tier-dev-sql-7mog1c;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_7_4;Implement appropriate (e.g. centralised) systems and controls to allow, manage, log and monitor privileged/super user/administrative access to critical systems (servers/databases, applications, network devices etc.);;;;monitor;;FAIL;SQL Server ref3tier-dev-sql-7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has auditing disabled.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Sql/servers/ref3tier-dev-sql-7mog1c;sqlserver_auditing_retention_90_days;False;ref3tier-dev-sql-7mog1c;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_7_2;Passwords should be set as complex and lengthy and users should not use same passwords for all the applications/systems/devices.;;;;entra;;FAIL;SQL Server ref3tier-dev-sql-7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have an Active Directory administrator.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Sql/servers/ref3tier-dev-sql-7mog1c;sqlserver_azuread_administrator_enabled;False;ref3tier-dev-sql-7mog1c;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_1_3;Appropriately manage and provide protection within and outside UCB/network, keeping in mind how the data/information is stored, transmitted, processed, accessed and put to use within/outside the UCB's network, and level of risk they are exposed to depending on the sensitivity of the data/information.;;;;azure;;FAIL;SQL Server ref3tier-dev-sql-7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has TDE disabled without CMK.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Sql/servers/ref3tier-dev-sql-7mog1c;sqlserver_tde_encrypted_with_cmk;False;ref3tier-dev-sql-7mog1c;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_1_3;Appropriately manage and provide protection within and outside UCB/network, keeping in mind how the data/information is stored, transmitted, processed, accessed and put to use within/outside the UCB's network, and level of risk they are exposed to depending on the sensitivity of the data/information.;;;;azure;;PASS;Database ref3tier-dev-db from SQL Server ref3tier-dev-sql-7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) has TDE enabled;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Sql/servers/ref3tier-dev-sql-7mog1c/databases/ref3tier-dev-db;sqlserver_tde_encryption_enabled;False;ref3tier-dev-db;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
azure;The Reserve Bank had prescribed a set of baseline cyber security controls for primary (Urban) cooperative banks (UCBs) in October 2018. On further examination, it has been decided to prescribe a comprehensive cyber security framework for the UCBs, as a graded approach, based on their digital depth and interconnectedness with the payment systems landscape, digital products offered by them and assessment of cyber security risk. The framework would mandate implementation of progressively stronger security measures based on the nature, variety and scale of digital product offerings of banks.;843e85de-3f5f-4614-967a-9f39f1fe9ba7;centralindia;2026-06-27 09:46:44.662891;annex_i_1_3;Appropriately manage and provide protection within and outside UCB/network, keeping in mind how the data/information is stored, transmitted, processed, accessed and put to use within/outside the UCB's network, and level of risk they are exposed to depending on the sensitivity of the data/information.;;;;azure;;PASS;SQL Server ref3tier-dev-sql-7mog1c from subscription Azure subscription 1 (843e85de-3f5f-4614-967a-9f39f1fe9ba7) does not have firewall rules allowing 0.0.0.0-255.255.255.255.;/subscriptions/843e85de-3f5f-4614-967a-9f39f1fe9ba7/resourceGroups/ref3tier-dev-rg/providers/Microsoft.Sql/servers/ref3tier-dev-sql-7mog1c;sqlserver_unrestricted_inbound_access;False;ref3tier-dev-sql-7mog1c;RBI-Cyber-Security-Framework;Reserve Bank of India (RBI) Cyber Security Framework;
